student,week,server_ts,event_type,question_id,level,isEscalation,msSinceCreated,visibleMs,visibleAtDelivery,msToReturn,reason,overlapRatio,editedLineDistance,msToResolution,msPresent,editsWhilePresent,fileName,msWithErrors,editsWhileErrors,diagnosticsSeen,diagnosticsAsked,exitCode,success,stage,triggerSurface,selectionLineCount,selectionCharCount,kind,code,retryAfterSeconds,from,to
S02,4,2030-03-26T07:11:17.671Z,returned_to_code,73465f74-64c8-4943-8864-8c9d44a5c6da,1,,,,,14674,,,,,,,,,,,,,,,,,,,,,,
S03,4,2030-03-26T07:11:55.770Z,returned_to_code,25c9a936-1b03-4ab1-ab0b-b7b56ab4ff40,1,,,,,3887,,,,,,,,,,,,,,,,,,,,,,
S22,4,2030-03-26T07:12:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,613117,8,2,1,,,,,,,,,,,
S23,4,2030-03-26T07:13:00.000Z,explanation_reopened,96d3a3e5-26c9-42b4-9e75-c8b25d61ecc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S02,4,2030-03-26T07:13:33.682Z,diagnostic_resolved,73465f74-64c8-4943-8864-8c9d44a5c6da,,,,,,,,,,150685,165098,5,,,,,,,,,,,,,,,,
S02,4,2030-03-26T07:13:35.150Z,explanation_visibility,73465f74-64c8-4943-8864-8c9d44a5c6da,,,,20032,1,,,,,,,,,,,,,,,,,,,,,,,
S07,4,2030-03-26T07:13:55.608Z,explanation_visibility,2422aa57-9ecb-469f-aca1-28c7b80a59fc,,,,80246,1,,,,,,,,,,,,,,,,,,,,,,,
S08,4,2030-03-26T07:14:00.000Z,explanation_reopened,cf03e8e7-3f6c-4476-8f7c-5477fdcaa09f,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S03,4,2030-03-26T07:14:11.023Z,diagnostic_resolved,25c9a936-1b03-4ab1-ab0b-b7b56ab4ff40,,,,,,,,,,139140,446592,6,,,,,,,,,,,,,,,,
S17,4,2030-03-26T07:15:00.000Z,run_finished,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
S14,4,2030-03-26T07:15:01.622Z,level_reached,360e6a1a-b7b9-4670-a80e-1b8234659cb5,2,1,7169,,,,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:15:21.391Z,level_reached,360e6a1a-b7b9-4670-a80e-1b8234659cb5,3,1,26938,,,,,,,,,,,,,,,,,,,,,,,,,
S03,4,2030-03-26T07:15:33.851Z,explanation_visibility,25c9a936-1b03-4ab1-ab0b-b7b56ab4ff40,,,,156687,1,,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:15:45.663Z,post_feedback_edit,360e6a1a-b7b9-4670-a80e-1b8234659cb5,,,,,,,,0.616,0,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:15:51.702Z,explanation_visibility,360e6a1a-b7b9-4670-a80e-1b8234659cb5,,,,15974,1,,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:16:00.212Z,diagnostic_resolved,360e6a1a-b7b9-4670-a80e-1b8234659cb5,,,,,,,,,,65759,73080,7,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:16:30.279Z,explanation_visibility,72d7e9d1-b219-44d0-98c5-df368213c101,,,,61708,1,,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:16:31.101Z,returned_to_code,360e6a1a-b7b9-4670-a80e-1b8234659cb5,3,,,,,69710,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:16:50.930Z,diagnostic_resolved,72d7e9d1-b219-44d0-98c5-df368213c101,,,,,,,,,,134548,164412,5,,,,,,,,,,,,,,,,
S07,4,2030-03-26T07:17:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,667648,25,6,0,,,,,,,,,,,
S14,4,2030-03-26T07:17:13.366Z,level_reached,72d7e9d1-b219-44d0-98c5-df368213c101,2,1,156984,,,,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:17:14.237Z,level_reached,96e09e72-046a-463c-aa65-00a51c5a5673,2,1,24095,,,,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:17:23.124Z,level_reached,72d7e9d1-b219-44d0-98c5-df368213c101,3,1,166742,,,,,,,,,,,,,,,,,,,,,,,,,
S09,4,2030-03-26T07:17:25.512Z,returned_to_code,3b992c71-1bdf-40dd-9149-f3e7676d66d4,1,,,,,16331,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:17:31.640Z,post_feedback_edit,72d7e9d1-b219-44d0-98c5-df368213c101,,,,,,,,0.943,1,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:17:35.447Z,level_reached,96e09e72-046a-463c-aa65-00a51c5a5673,3,1,45305,,,,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:17:37.740Z,returned_to_code,96e09e72-046a-463c-aa65-00a51c5a5673,3,,,,,2293,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:18:08.838Z,returned_to_code,72d7e9d1-b219-44d0-98c5-df368213c101,3,,,,,45714,,,,,,,,,,,,,,,,,,,,,,
S01,4,2030-03-26T07:18:17.579Z,returned_to_code,2dfbee09-42d5-47df-8a54-b6701e789c91,1,,,,,16181,,,,,,,,,,,,,,,,,,,,,,
S01,4,2030-03-26T07:18:28.998Z,diagnostic_resolved,2dfbee09-42d5-47df-8a54-b6701e789c91,,,,,,,,,,27600,40126,4,,,,,,,,,,,,,,,,
S09,4,2030-03-26T07:18:38.653Z,explanation_visibility,3b992c71-1bdf-40dd-9149-f3e7676d66d4,,,,50934,1,,,,,,,,,,,,,,,,,,,,,,,
S10,4,2030-03-26T07:18:45.177Z,level_reached,6472d088-bf10-4417-8539-78d63481d68c,2,1,7958,,,,,,,,,,,,,,,,,,,,,,,,,
S10,4,2030-03-26T07:18:50.207Z,returned_to_code,6472d088-bf10-4417-8539-78d63481d68c,2,,,,,5030,,,,,,,,,,,,,,,,,,,,,,
S24,4,2030-03-26T07:19:00.000Z,explanation_reopened,0369208c-b7ee-4eb8-a5fe-16465f241463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S05,4,2030-03-26T07:19:00.000Z,explanation_reopened,c6eb93b3-55a4-4984-b3d1-b9827d184982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S03,4,2030-03-26T07:19:00.000Z,run_finished,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
S10,4,2030-03-26T07:19:12.864Z,diagnostic_resolved,6472d088-bf10-4417-8539-78d63481d68c,,,,,,,,,,35645,52149,4,,,,,,,,,,,,,,,,
S02,4,2030-03-26T07:19:20.745Z,diagnostic_resolved,c7421395-bf21-4f7d-a12a-525f2ab728ea,,,,,,,,,,19472,50583,6,,,,,,,,,,,,,,,,
S07,4,2030-03-26T07:19:22.262Z,returned_to_code,1935a611-e81c-468c-951c-94419b696023,1,,,,,29500,,,,,,,,,,,,,,,,,,,,,,
S07,4,2030-03-26T07:19:37.700Z,diagnostic_resolved,1935a611-e81c-468c-951c-94419b696023,,,,,,,,,,44938,52857,5,,,,,,,,,,,,,,,,
S02,4,2030-03-26T07:19:42.728Z,level_reached,c7421395-bf21-4f7d-a12a-525f2ab728ea,2,1,41455,,,,,,,,,,,,,,,,,,,,,,,,,
S10,4,2030-03-26T07:19:53.457Z,explanation_visibility,6472d088-bf10-4417-8539-78d63481d68c,,,,30150,1,,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:19:54.864Z,level_reached,3a056fa5-f5bd-4237-b34c-0711b05ef5cd,2,1,8500,,,,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:19:58.879Z,explanation_visibility,96e09e72-046a-463c-aa65-00a51c5a5673,,,,61720,1,,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:20:01.111Z,diagnostic_resolved,3a056fa5-f5bd-4237-b34c-0711b05ef5cd,,,,,,,,,,14747,37132,1,,,,,,,,,,,,,,,,
S02,4,2030-03-26T07:20:03.318Z,level_reached,c7421395-bf21-4f7d-a12a-525f2ab728ea,3,1,62045,,,,,,,,,,,,,,,,,,,,,,,,,
S01,4,2030-03-26T07:20:03.823Z,explanation_visibility,2dfbee09-42d5-47df-8a54-b6701e789c91,,,,23688,1,,,,,,,,,,,,,,,,,,,,,,,
S09,4,2030-03-26T07:20:05.930Z,diagnostic_resolved,3b992c71-1bdf-40dd-9149-f3e7676d66d4,,,,,,,,,,176749,216929,4,,,,,,,,,,,,,,,,
S07,4,2030-03-26T07:20:30.286Z,explanation_visibility,1935a611-e81c-468c-951c-94419b696023,,,,48789,1,,,,,,,,,,,,,,,,,,,,,,,
S02,4,2030-03-26T07:20:43.977Z,explanation_copied,c7421395-bf21-4f7d-a12a-525f2ab728ea,L3,,,,,,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:20:53.468Z,level_reached,3a056fa5-f5bd-4237-b34c-0711b05ef5cd,3,1,67104,,,,,,,,,,,,,,,,,,,,,,,,,
S05,4,2030-03-26T07:21:00.000Z,explanation_reopened,fae8c36c-cbaf-426c-9797-80c8c444e6bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S02,4,2030-03-26T07:21:00.000Z,run_finished,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
S02,4,2030-03-26T07:21:33.869Z,explanation_visibility,c7421395-bf21-4f7d-a12a-525f2ab728ea,,,,66970,1,,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:21:59.885Z,returned_to_code,3a056fa5-f5bd-4237-b34c-0711b05ef5cd,3,,,,,66417,,,,,,,,,,,,,,,,,,,,,,
S05,4,2030-03-26T07:22:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,199156,12,2,1,,,,,,,,,,,
S20,4,2030-03-26T07:22:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,389929,12,3,2,,,,,,,,,,,
S23,4,2030-03-26T07:22:31.967Z,post_feedback_edit,3a056fa5-f5bd-4237-b34c-0711b05ef5cd,,,,,,,,0.386,6,,,,,,,,,,,,,,,,,,,
S15,4,2030-03-26T07:22:53.019Z,diagnostic_resolved,056b41ae-0804-4eee-8eb3-70fdbc5558e6,,,,,,,,,,23735,42766,4,,,,,,,,,,,,,,,,
S03,4,2030-03-26T07:23:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,576441,24,3,1,,,,,,,,,,,
S02,4,2030-03-26T07:23:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,233370,19,4,0,,,,,,,,,,,
S15,4,2030-03-26T07:23:01.285Z,explanation_visibility,056b41ae-0804-4eee-8eb3-70fdbc5558e6,,,,4366,1,,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:23:09.477Z,explanation_visibility,3a056fa5-f5bd-4237-b34c-0711b05ef5cd,,,,155858,1,,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:23:44.416Z,fix_undone,3a056fa5-f5bd-4237-b34c-0711b05ef5cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S13,4,2030-03-26T07:24:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,162730,15,1,1,,,,,,,,,,,
S20,4,2030-03-26T07:25:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,402901,19,2,0,,,,,,,,,,,
S25,4,2030-03-26T07:25:04.591Z,level_reached,60dd5424-5402-4c5b-aada-8210b27996b4,2,1,12743,,,,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:25:11.218Z,level_reached,75281235-bd95-4547-9917-fedaebc35883,2,1,32032,,,,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:25:36.798Z,level_reached,75281235-bd95-4547-9917-fedaebc35883,3,1,57612,,,,,,,,,,,,,,,,,,,,,,,,,
S25,4,2030-03-26T07:25:39.534Z,returned_to_code,60dd5424-5402-4c5b-aada-8210b27996b4,2,,,,,34943,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:25:42.881Z,returned_to_code,75281235-bd95-4547-9917-fedaebc35883,3,,,,,6083,,,,,,,,,,,,,,,,,,,,,,
S02,4,2030-03-26T07:26:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,519699,20,4,3,,,,,,,,,,,
S08,4,2030-03-26T07:26:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,575101,25,4,1,,,,,,,,,,,
S06,4,2030-03-26T07:26:00.000Z,question_picker_abandoned,,,,,,,,,,,,,,,,,,,,,preset,selection_codelens,18,450,,,,,
S25,4,2030-03-26T07:26:22.898Z,diagnostic_resolved,60dd5424-5402-4c5b-aada-8210b27996b4,,,,,,,,,,91050,357622,12,,,,,,,,,,,,,,,,
S25,4,2030-03-26T07:26:37.720Z,explanation_visibility,60dd5424-5402-4c5b-aada-8210b27996b4,,,,11128,1,,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:27:07.905Z,diagnostic_resolved,75281235-bd95-4547-9917-fedaebc35883,,,,,,,,,,148719,155598,4,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:27:32.287Z,request_failed,,,,,,,,,,,,,,,,,,,,,,,,,backend,provider_error,,,
S24,4,2030-03-26T07:28:13.134Z,returned_to_code,049b0d9c-b346-4867-8aa9-67e861f048fb,1,,,,,16797,,,,,,,,,,,,,,,,,,,,,,
S06,4,2030-03-26T07:28:33.542Z,level_reached,fe7ea4de-d4fb-450e-954f-54cb40e55bf9,2,1,8260,,,,,,,,,,,,,,,,,,,,,,,,,
S06,4,2030-03-26T07:28:47.724Z,level_reached,fe7ea4de-d4fb-450e-954f-54cb40e55bf9,3,1,22442,,,,,,,,,,,,,,,,,,,,,,,,,
S06,4,2030-03-26T07:29:00.399Z,post_feedback_edit,fe7ea4de-d4fb-450e-954f-54cb40e55bf9,,,,,,,,0.472,1,,,,,,,,,,,,,,,,,,,
S01,4,2030-03-26T07:29:11.322Z,returned_to_code,56a76399-db6e-4547-ac07-7622a802de83,1,,,,,13255,,,,,,,,,,,,,,,,,,,,,,
S06,4,2030-03-26T07:29:16.901Z,explanation_copied,fe7ea4de-d4fb-450e-954f-54cb40e55bf9,L0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S06,4,2030-03-26T07:29:22.182Z,returned_to_code,fe7ea4de-d4fb-450e-954f-54cb40e55bf9,3,,,,,34458,,,,,,,,,,,,,,,,,,,,,,
S06,4,2030-03-26T07:29:43.094Z,diagnostic_resolved,fe7ea4de-d4fb-450e-954f-54cb40e55bf9,,,,,,,,,,77812,150336,8,,,,,,,,,,,,,,,,
S24,4,2030-03-26T07:29:53.722Z,explanation_visibility,049b0d9c-b346-4867-8aa9-67e861f048fb,,,,81667,1,,,,,,,,,,,,,,,,,,,,,,,
S02,4,2030-03-26T07:30:03.318Z,feedback_abandoned,c7421395-bf21-4f7d-a12a-525f2ab728ea,3,,,,,,timeout,,,,,,,,,,,,,,,,,,,,,
S06,4,2030-03-26T07:30:06.961Z,returned_to_code,f691c3b8-e533-466d-8ed0-c371c03e3428,1,,,,,18389,,,,,,,,,,,,,,,,,,,,,,
S06,4,2030-03-26T07:30:19.966Z,fix_undone,fe7ea4de-d4fb-450e-954f-54cb40e55bf9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:30:28.364Z,explanation_visibility,75281235-bd95-4547-9917-fedaebc35883,,,,48482,1,,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:30:34.253Z,level_reached,0ad8ef4d-ad5c-4175-8ae5-139bfdf495cc,2,1,8774,,,,,,,,,,,,,,,,,,,,,,,,,
S06,4,2030-03-26T07:30:54.857Z,explanation_visibility,fe7ea4de-d4fb-450e-954f-54cb40e55bf9,,,,76969,1,,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:30:56.131Z,level_reached,0ad8ef4d-ad5c-4175-8ae5-139bfdf495cc,3,1,30652,,,,,,,,,,,,,,,,,,,,,,,,,
S06,4,2030-03-26T07:31:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,577023,11,2,2,,,,,,,,,,,
S14,4,2030-03-26T07:31:24.173Z,returned_to_code,0ad8ef4d-ad5c-4175-8ae5-139bfdf495cc,3,,,,,28042,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:31:59.597Z,post_feedback_edit,0ad8ef4d-ad5c-4175-8ae5-139bfdf495cc,,,,,,,,0.821,0,,,,,,,,,,,,,,,,,,,
S09,4,2030-03-26T07:32:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,194465,9,3,0,,,,,,,,,,,
S14,4,2030-03-26T07:32:16.854Z,explanation_visibility,0ad8ef4d-ad5c-4175-8ae5-139bfdf495cc,,,,61590,1,,,,,,,,,,,,,,,,,,,,,,,
S15,4,2030-03-26T07:32:29.284Z,feedback_abandoned,056b41ae-0804-4eee-8eb3-70fdbc5558e6,1,,,,,,timeout,,,,,,,,,,,,,,,,,,,,,
S03,4,2030-03-26T07:33:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,718359,12,1,0,,,,,,,,,,,
S01,4,2030-03-26T07:33:34.744Z,diagnostic_resolved,56a76399-db6e-4547-ac07-7622a802de83,,,,,,,,,,276677,362240,7,,,,,,,,,,,,,,,,
S08,4,2030-03-26T07:36:16.956Z,explanation_visibility,7f1c47ec-cbdc-455f-a7b0-ef5b68462fbd,,,,67275,1,,,,,,,,,,,,,,,,,,,,,,,
S19,4,2030-03-26T07:36:37.731Z,level_reached,6c11d0ef-4fc0-4ac7-b3c9-6e3bb54fd4f1,2,1,8828,,,,,,,,,,,,,,,,,,,,,,,,,
S15,4,2030-03-26T07:36:46.036Z,returned_to_code,2c1d7b82-b371-4d21-86a4-871b41696fdf,1,,,,,3562,,,,,,,,,,,,,,,,,,,,,,
S19,4,2030-03-26T07:36:59.215Z,returned_to_code,6c11d0ef-4fc0-4ac7-b3c9-6e3bb54fd4f1,2,,,,,21484,,,,,,,,,,,,,,,,,,,,,,
S08,4,2030-03-26T07:37:10.093Z,returned_to_code,7f1c47ec-cbdc-455f-a7b0-ef5b68462fbd,1,,,,,184237,,,,,,,,,,,,,,,,,,,,,,
S19,4,2030-03-26T07:37:54.996Z,diagnostic_resolved,6c11d0ef-4fc0-4ac7-b3c9-6e3bb54fd4f1,,,,,,,,,,86093,111399,8,,,,,,,,,,,,,,,,
S15,4,2030-03-26T07:38:21.827Z,explanation_visibility,2c1d7b82-b371-4d21-86a4-871b41696fdf,,,,24680,1,,,,,,,,,,,,,,,,,,,,,,,
S25,4,2030-03-26T07:39:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,727625,5,1,1,,,,,,,,,,,
S21,4,2030-03-26T07:39:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,98987,8,3,0,,,,,,,,,,,
S07,4,2030-03-26T07:39:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,465566,9,4,2,,,,,,,,,,,
S08,4,2030-03-26T07:40:00.697Z,diagnostic_resolved,7f1c47ec-cbdc-455f-a7b0-ef5b68462fbd,,,,,,,,,,354841,375222,2,,,,,,,,,,,,,,,,
S03,4,2030-03-26T07:40:25.644Z,level_reached,a6167679-60e7-4dfb-8bbe-fa2fa283a10c,2,1,23730,,,,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:40:46.375Z,explanation_copied,5852f3d4-aab4-41f8-9f96-e12e14e89f9e,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:40:54.756Z,level_reached,5852f3d4-aab4-41f8-9f96-e12e14e89f9e,2,1,60051,,,,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:41:05.290Z,level_reached,5852f3d4-aab4-41f8-9f96-e12e14e89f9e,3,1,70585,,,,,,,,,,,,,,,,,,,,,,,,,
S22,4,2030-03-26T07:41:09.742Z,level_reached,4a50b30e-202d-40af-9920-6ebca6c2c025,2,1,25361,,,,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:41:29.391Z,returned_to_code,5852f3d4-aab4-41f8-9f96-e12e14e89f9e,3,,,,,24101,,,,,,,,,,,,,,,,,,,,,,
S03,4,2030-03-26T07:41:39.619Z,explanation_visibility,a6167679-60e7-4dfb-8bbe-fa2fa283a10c,,,,57293,1,,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:41:51.701Z,post_feedback_edit,5852f3d4-aab4-41f8-9f96-e12e14e89f9e,,,,,,,,0.404,12,,,,,,,,,,,,,,,,,,,
S10,4,2030-03-26T07:42:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,163155,24,2,1,,,,,,,,,,,
S22,4,2030-03-26T07:42:03.710Z,returned_to_code,4a50b30e-202d-40af-9920-6ebca6c2c025,2,,,,,53968,,,,,,,,,,,,,,,,,,,,,,
S15,4,2030-03-26T07:42:09.177Z,returned_to_code,2f960add-7ac7-43a8-b56f-46a2d6fe4284,1,,,,,12154,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:42:13.159Z,level_reached,f13a4bed-7404-430a-93d5-913e31b8ef8d,2,1,11909,,,,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:42:42.412Z,level_reached,f13a4bed-7404-430a-93d5-913e31b8ef8d,3,1,41162,,,,,,,,,,,,,,,,,,,,,,,,,
S24,4,2030-03-26T07:42:45.886Z,level_reached,9e641d26-9070-4bc9-bab6-1ed0600c7b60,2,1,12294,,,,,,,,,,,,,,,,,,,,,,,,,
S03,4,2030-03-26T07:42:46.399Z,returned_to_code,a6167679-60e7-4dfb-8bbe-fa2fa283a10c,2,,,,,140755,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:42:58.603Z,diagnostic_resolved,5852f3d4-aab4-41f8-9f96-e12e14e89f9e,,,,,,,,,,183898,207127,4,,,,,,,,,,,,,,,,
S25,4,2030-03-26T07:43:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,231596,18,3,0,,,,,,,,,,,
S14,4,2030-03-26T07:43:06.315Z,post_feedback_edit,f13a4bed-7404-430a-93d5-913e31b8ef8d,,,,,,,,0.387,0,,,,,,,,,,,,,,,,,,,
S15,4,2030-03-26T07:43:24.288Z,diagnostic_resolved,2f960add-7ac7-43a8-b56f-46a2d6fe4284,,,,,,,,,,87265,166236,3,,,,,,,,,,,,,,,,
S24,4,2030-03-26T07:43:35.711Z,returned_to_code,9e641d26-9070-4bc9-bab6-1ed0600c7b60,2,,,,,49825,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:44:26.627Z,explanation_visibility,f13a4bed-7404-430a-93d5-913e31b8ef8d,,,,49383,1,,,,,,,,,,,,,,,,,,,,,,,
S22,4,2030-03-26T07:44:26.676Z,diagnostic_resolved,4a50b30e-202d-40af-9920-6ebca6c2c025,,,,,,,,,,222295,243333,3,,,,,,,,,,,,,,,,
S24,4,2030-03-26T07:44:29.758Z,returned_to_code,b4719a63-4d20-4266-b4db-62639136ac84,1,,,,,7651,,,,,,,,,,,,,,,,,,,,,,
S15,4,2030-03-26T07:44:45.193Z,explanation_visibility,2f960add-7ac7-43a8-b56f-46a2d6fe4284,,,,1842,0,,,,,,,,,,,,,,,,,,,,,,,
S23,4,2030-03-26T07:45:00.071Z,explanation_visibility,5852f3d4-aab4-41f8-9f96-e12e14e89f9e,,,,216845,1,,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:45:29.241Z,diagnostic_resolved,f13a4bed-7404-430a-93d5-913e31b8ef8d,,,,,,,,,,207991,219499,5,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:45:43.912Z,level_reached,3db85157-7bef-4dc9-92de-2da4eb5055c3,2,1,26312,,,,,,,,,,,,,,,,,,,,,,,,,
S13,4,2030-03-26T07:46:00.000Z,file_cleared,,,,,,,,,,,,,,lab4_lists.py,29905,21,3,0,,,,,,,,,,,
S19,4,2030-03-26T07:46:00.000Z,run_finished,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
S14,4,2030-03-26T07:46:09.159Z,explanation_visibility,3db85157-7bef-4dc9-92de-2da4eb5055c3,,,,23305,0,,,,,,,,,,,,,,,,,,,,,,,
S20,4,2030-03-26T07:46:16.423Z,level_reached,beed6542-35de-496c-8fa1-8dfb1d245139,2,1,42186,,,,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:46:24.356Z,returned_to_code,3db85157-7bef-4dc9-92de-2da4eb5055c3,2,,,,,40444,,,,,,,,,,,,,,,,,,,,,,
S15,4,2030-03-26T07:46:28.510Z,diagnostic_resolved,40f8e193-d498-4bde-bdef-27e6c6c07a37,,,,,,,,,,25331,71660,2,,,,,,,,,,,,,,,,
S20,4,2030-03-26T07:46:29.340Z,level_reached,beed6542-35de-496c-8fa1-8dfb1d245139,3,1,55103,,,,,,,,,,,,,,,,,,,,,,,,,
S24,4,2030-03-26T07:46:40.567Z,explanation_visibility,b4719a63-4d20-4266-b4db-62639136ac84,,,,12624,1,,,,,,,,,,,,,,,,,,,,,,,
S20,4,2030-03-26T07:46:45.951Z,returned_to_code,beed6542-35de-496c-8fa1-8dfb1d245139,3,,,,,16611,,,,,,,,,,,,,,,,,,,,,,
S20,4,2030-03-26T07:46:50.280Z,post_feedback_edit,beed6542-35de-496c-8fa1-8dfb1d245139,,,,,,,,0.475,0,,,,,,,,,,,,,,,,,,,
S24,4,2030-03-26T07:46:56.106Z,diagnostic_resolved,b4719a63-4d20-4266-b4db-62639136ac84,,,,,,,,,,153999,185304,7,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:46:57.982Z,level_reached,f9bece33-8ad1-455d-9c1a-5bf400a1185c,2,1,8113,,,,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:47:04.686Z,level_reached,f9bece33-8ad1-455d-9c1a-5bf400a1185c,3,1,14817,,,,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:47:11.656Z,returned_to_code,f9bece33-8ad1-455d-9c1a-5bf400a1185c,3,,,,,6970,,,,,,,,,,,,,,,,,,,,,,
S07,4,2030-03-26T07:47:13.880Z,level_reached,45a1ee77-aa56-4d82-8cc2-cba524966780,2,1,8123,,,,,,,,,,,,,,,,,,,,,,,,,
S15,4,2030-03-26T07:47:16.649Z,level_reached,40f8e193-d498-4bde-bdef-27e6c6c07a37,2,1,73470,,,,,,,,,,,,,,,,,,,,,,,,,
S14,4,2030-03-26T07:47:19.360Z,post_feedback_edit,f9bece33-8ad1-455d-9c1a-5bf400a1185c,,,,,,,,0.552,8,,,,,,,,,,,,,,,,,,,
S07,4,2030-03-26T07:47:34.565Z,level_reached,45a1ee77-aa56-4d82-8cc2-cba524966780,3,1,28808,,,,,,,,,,,,,,,,,,,,,,,,,
S07,4,2030-03-26T07:47:40.772Z,returned_to_code,45a1ee77-aa56-4d82-8cc2-cba524966780,3,,,,,6207,,,,,,,,,,,,,,,,,,,,,,
S01,4,2030-03-26T07:47:43.640Z,returned_to_code,b6a488f0-9b5d-465f-8f7c-734ffebca723,1,,,,,30537,,,,,,,,,,,,,,,,,,,,,,
S07,4,2030-03-26T07:47:57.291Z,post_feedback_edit,45a1ee77-aa56-4d82-8cc2-cba524966780,,,,,,,,0.684,0,,,,,,,,,,,,,,,,,,,
S08,4,2030-03-26T07:48:00.000Z,run_finished,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
